"species","thrs","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mb","est.gnsz.source","est.gnsz.database","asmblysize.Mb","rsq","total.rep.pct","total.rep.median","line.rep.pct","line.rep.median","sine.rep.pct","sine.rep.median","ltr.rep.pct","ltr.rep.median","dna.rep.pct","dna.rep.median","rc.rep.pct","rc.rep.median","name","size.Mb","genecount","genedens"
"Cairina moschata domestica",0.8,"Sauria","Aves","Anseriformes","Anatidae",39,NA,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","",1310.52,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1109.207201,0.963314710687641,5.59823339985691,20,3.85058715463568,23,0.0277576632862123,32,1.05207674359482,13,0.0909125003057026,29,0.000472589791634431,30,"QZEJ01000008.1",11.205378,125,11.1553577219796
"Cairina moschata domestica",0.8,"Sauria","Aves","Anseriformes","Anatidae",39,NA,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","",1310.52,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1109.207201,0.963314710687641,5.59823339985691,20,3.85058715463568,23,0.0277576632862123,32,1.05207674359482,13,0.0909125003057026,29,0.000472589791634431,30,"20",11.134891,308,27.6608006310973
"Cairina moschata domestica",0.8,"Sauria","Aves","Anseriformes","Anatidae",39,NA,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","",1310.52,"Wagenmann, M., J.T. Epplen, K. Bachmann, W. Engel, and J. Schmidke (1981). DNA sequence organisation in relation to genome size in birds. Experientia 37: 1274-1276.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1109.207201,0.963314710687641,5.59823339985691,20,3.85058715463568,23,0.0277576632862123,32,1.05207674359482,13,0.0909125003057026,29,0.000472589791634431,30,"18",10.034176,253,25.2138292172671
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"1",216.975769,2843,13.1028455993167
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"2",202.808461,2551,12.5783706824736
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"3",189.455076,1992,10.5143659492132
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"4",173.414057,2322,13.3899179811012
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"5",161.716902,3076,19.0208936849409
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"6",159.674559,2071,12.9701313281849
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"7",156.129252,2389,15.3014247451848
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"X",146.897247,1716,11.6816348505156
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"10",136.971485,2219,16.2004522328133
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"9",132.90064,1895,14.2587725687401
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"11",128.529401,2251,17.5135026109707
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"8",126.104592,1576,12.4975623409495
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"12",123.697827,1834,14.8264528527247
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"13",117.638787,1360,11.5608128465316
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"14",112.969529,1348,11.9324211752711
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"15",98.621277,1396,14.1551604528504
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"16",98.110366,1247,12.7101758034416
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"17",74.7001,912,12.2088189975649
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"21",50.614742,573,11.3208124225942
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"19",50.540917,796,15.7496153067425
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"22",49.900457,1861,37.2942476258284
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"18",47.063576,990,21.0353756374144
"Callithrix jacchus",0.8,"Mammalia","Mammalia","Primates","Callitrichidae",23,NA,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","",1230,"Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution 11: 131-141.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2829.711198,0.715365784125069,42.1957405350735,15,19.522725442457,17,12.6736202709829,11,7.00550908305096,20,2.26459806376326,20,0.0212676827382721,9,"20",44.412365,684,15.4011163332554
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"2",152.240728,1412,9.27478486571609
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"1",113.967701,1201,10.5380734143264
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"3",113.435954,1250,11.0194339265662
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"Z",73.580794,775,10.5326398081543
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"1A",72.438334,933,12.8799207336823
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"4",71.061686,797,11.2156078030572
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"5",62.010874,962,15.5134081806362
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"7",38.189422,540,14.1400411873215
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"6",35.412503,552,15.5877148813796
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"8",30.584378,534,17.4598940674877
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"9",25.423666,498,19.5880483955382
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"11",20.882383,374,17.9098333748596
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"12",20.8365,367,17.6133227749382
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"10",20.345023,421,20.6930215807571
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"4A",19.694112,358,18.1780219387399
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"13",18.340482,378,20.6101453604109
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"14",16.472583,428,25.9825675184032
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"20",14.93669,354,23.700029926309
"Camarhynchus parvulus",0.8,"Sauria","Aves","Passeriformes","Thraupidae",40,NA,"Jo 1983","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,NA,NA,1064.016364,0.964204039871611,9.41831426570052,18,3.03045414440637,22,0.0268892481055865,30,2.24618537915644,15,0.0470488064786943,29,0.0359324360917442,26,"15",14.104672,391,27.7213110662907
