"species","thrs","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mb","est.gnsz.source","est.gnsz.database","asmblysize.Mb","rsq","name","size.Mb","genecount","genedens","prop.dna","age.dna","prop.line","age.line","prop.ltr","age.ltr","prop.sine","age.sine","prop.unknown","age.unknown","prop.others","age.others"
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"1",123.313939,1808,14.6617650418255,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"3",92.870237,890,9.58326401169839,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"5",89.573405,1399,15.6184751489574,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"4",89.007665,906,10.1788986375499,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"2",86.187811,1122,13.0180821044405,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"7",81.039452,944,11.6486473773293,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"6",78.268176,1270,16.226262893874,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"11",75.541347,837,11.0800248240212,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"8",75.260524,1101,14.6291832887052,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"12",73.497294,878,11.9460180397934,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"10",70.361,951,13.5160102897912,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"17",65.471548,890,13.5936911099154,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"15",65.2006,808,12.392523995178,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"13",64.037277,622,9.71309257887402,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"22",62.106979,467,7.51928378290627,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"16",62.021213,685,11.0446082375074,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"9",62.002293,1434,23.1281768885548,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"14",61.043064,600,9.82912653270485,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"20",58.896461,1229,20.8671281624205,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"18",56.883407,1017,17.8786759379585,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"19",55.265241,413,7.47305164198958,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"23",53.282923,549,10.3034887932105,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"21",52.140716,833,15.9759984883982,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"25",51.941001,652,12.5527037878997,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"24",48.838997,735,15.0494491113321,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"27",46.248802,758,16.3896137244809,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"34",42.263871,403,9.5353310159403,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"29",42.049852,361,8.58504805201217,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"28",41.862212,513,12.2544886065744,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"26",40.674351,632,15.5380475523752,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"30",40.414903,599,14.8212653139363,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"31",39.518933,371,9.38790528580314,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"32",39.023732,384,9.84016597899965,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"33",31.649084,382,12.0698595889853,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"36",31.065185,337,10.8481568675673,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"37",30.932408,338,10.9270510074741,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"35",26.942268,355,13.1763220527685,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Canis lupus familiaris",0.9,"Mammalia","Mammalia","Carnivora","Canidae",39,NA,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",2816.64,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2396.858295,0.685296635154962,"38",24.102048,306,12.6960165376818,0.0179106746066521,23,0.160123275873512,22,0.0348581087060051,26,0.100975061606635,14,0.00186600559963433,24,0.000555334874313043,31
"Catharus ustulatus",0.9,"Sauria","Aves","Passeriformes","Turdidae",NA,40,"Udagawa 1957; De Lucca 1974b; Udagawa 1955b; Yamashina 1951; Li 1989; Bulatova et al. 1971; Giannoni et al. 1990; Hammar 1970; Jovanovic and Atkins 1969a; Bulatova and Panov 1973","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",1457.22,"Wright, N.A., T.R. Gregory, and C.C. Witt (2014). Metabolic \‘engines\’ of flight drive genome size reduction in birds. Proceedings of the Royal Society of London B 281: in press.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1131.61643,0.913930101635514,"1",165.774257,1495,9.01828804456653,0.00590510514238469,11,0.0280696366347385,23,0.0339828602523914,10,0.000253658388470022,29,0.033641096038169,16,0.00157679311884858,25
"Catharus ustulatus",0.9,"Sauria","Aves","Passeriformes","Turdidae",NA,40,"Udagawa 1957; De Lucca 1974b; Udagawa 1955b; Yamashina 1951; Li 1989; Bulatova et al. 1971; Giannoni et al. 1990; Hammar 1970; Jovanovic and Atkins 1969a; Bulatova and Panov 1973","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",1457.22,"Wright, N.A., T.R. Gregory, and C.C. Witt (2014). Metabolic \‘engines\’ of flight drive genome size reduction in birds. Proceedings of the Royal Society of London B 281: in press.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1131.61643,0.913930101635514,"2",124.776741,1236,9.90569227962125,0.00590510514238469,11,0.0280696366347385,23,0.0339828602523914,10,0.000253658388470022,29,0.033641096038169,16,0.00157679311884858,25
