"number","total.slope","total.p","total.r2","line.slope","line.p","line.r2","sine.slope","sine.p","sine.r2","ltr.slope","ltr.p","ltr.r2","dna.slope","dna.p","dna.r2","rc.slope","rc.p","rc.r2"
0.86,-1.3543895118129,0.0247917096597121,0.116954881984968,-0.31987610190444,0.480848382624374,0.0121940415076144,-1.17672311606739,0.00141132614538959,0.217676144040338,0.626369455194199,0.260855602781121,0.0307296377255107,-1.2960551724662,0.0542871442961827,0.0873816156858783,-0.645406349124337,0.203027859952014,0.0392169294986111
0.87,-1.3543895118129,0.0247917096597121,0.116954881984968,-0.31987610190444,0.480848382624374,0.0121940415076144,-1.17672311606739,0.00141132614538959,0.217676144040338,0.626369455194199,0.260855602781121,0.0307296377255107,-1.2960551724662,0.0542871442961827,0.0873816156858783,-0.645406349124337,0.203027859952014,0.0392169294986111
0.88,-1.3543895118129,0.0247917096597121,0.116954881984968,-0.31987610190444,0.480848382624374,0.0121940415076144,-1.17672311606739,0.00141132614538959,0.217676144040338,0.626369455194199,0.260855602781121,0.0307296377255107,-1.2960551724662,0.0542871442961827,0.0873816156858783,-0.645406349124337,0.203027859952014,0.0392169294986111
0.89,-1.2727008223,0.0569268306520185,0.0876659533911437,-0.165162304434308,0.729567041786833,0.00302073443408971,-1.16426372074521,0.00148619751541789,0.220570085328271,0.666767186051781,0.22921317745049,0.0359350395739735,-1.42325213874868,0.0341890835508428,0.10732014937824,-0.69442731151901,0.169059099219707,0.0467460374928946
0.9,-1.2727008223,0.0569268306520185,0.0876659533911437,-0.165162304434308,0.729567041786833,0.00302073443408971,-1.16426372074521,0.00148619751541789,0.220570085328271,0.666767186051781,0.22921317745049,0.0359350395739735,-1.42325213874868,0.0341890835508428,0.10732014937824,-0.69442731151901,0.169059099219707,0.0467460374928946
0.91,-1.20469324613635,0.0767043312296746,0.0781498496737782,-0.122703563815735,0.798863614925455,0.00168498554549582,-1.15422444078495,0.0016831631053371,0.220964658337851,0.842384271850844,0.139919631927107,0.0550139236235111,-1.36455225966626,0.0451474883171096,0.0989696986702788,-0.678272069469069,0.18067467410705,0.0454744762258152
0.92,-1.21366941452445,0.0800025639838459,0.0784651163899227,-0.12512443836239,0.79803417004826,0.00174447162802868,-1.16779923647803,0.00182821046710843,0.222937362597561,0.865454499533081,0.138433699170715,0.0568518453912851,-1.38443660779396,0.0468003443595606,0.10001725649579,-0.680379028973612,0.185347687817131,0.0456955121412499
0.93,-1.13295310031718,0.108096982798986,0.0682796710002169,-0.139889573009807,0.775098542004861,0.00223376474095281,-1.14100832063782,0.00248754590871742,0.216438041884623,0.973354310575093,0.0984291892026573,0.0720740873986169,-1.31365164443389,0.06270826613189,0.0905290957669053,-0.644055890890894,0.212336982476508,0.0417132243468204
0.94,-1.14193936928958,0.112248690665372,0.0685725505295629,-0.138630489471006,0.781290995500473,0.00216875719077792,-1.1469717202395,0.00274636601310694,0.21778631452148,1.02673730475988,0.0925956776844503,0.0765745217926952,-1.33178260627156,0.065026274721721,0.091423136146389,-0.643888683970301,0.21913541467454,0.0416378550320887
0.95,-1.09397032806539,0.143392746128643,0.0637462328982308,-0.166001513107915,0.745036514174801,0.00324813624555605,-1.09703057453399,0.00715450109820092,0.194144931361186,1.12619525664004,0.0754401108992668,0.0926459206345839,-1.21296476959392,0.11536518658633,0.0734291937776173,-0.604580449421001,0.259275230146152,0.0383945312459805
0.96,-1.3747192624013,0.107050810444927,0.0870778482758203,-0.313311461709791,0.582109703462332,0.0105678034405817,-1.35686507560547,0.00313905004413957,0.255908596431895,1.32686245853139,0.062710344934977,0.114418757032921,-1.32261360529929,0.123254897905312,0.079949471981622,-3.30769909512108,0.027170007094762,0.152411970842231
0.97,-0.787766819452802,0.477617056947691,0.0221576836648082,0.156986857378106,0.826697158558086,0.00212762255740403,-1.36372382971551,0.00740837814744294,0.262820180391036,1.31698656152077,0.0693162131344414,0.130921906339353,-1.38668583960069,0.138369852247725,0.089180022820535,-4.29233954418412,0.0136221306232679,0.228039178725631
